1.693414284680256135e-02,9.561923742076579025e-01,2.687348294553947720e-02
8.984434298951317066e-01,5.798720046288318580e-02,4.356936964198522555e-02
9.085028724830901403e-01,4.787249006124483924e-02,4.362463745566495799e-02
4.005617419784801916e-04,1.126961519433429364e-02,9.883298230636869963e-01
3.131998960640305224e-02,9.429764944407938998e-01,2.570351595280319368e-02
6.451084776956920175e-01,5.250474876833120114e-02,3.023867735359769826e-01
6.812383177420636149e-02,2.370910685416715291e-01,6.947850996841220539e-01
2.202262610762444756e-02,7.318502481376068514e-02,9.047923490786152767e-01
8.047672190319508090e-01,1.209732128530219969e-01,7.425956811502727739e-02
9.647412830671634465e-01,2.289828063342461834e-02,1.236043629941169925e-02
9.956460144935379564e-01,2.915836584181320280e-03,1.438148922280615581e-03
5.762499729369305584e-07,6.895279046870718616e-07,9.999987342221222653e-01
1.588314551278525931e-07,1.847398711008153772e-07,9.999996564286738332e-01
3.818915164391701450e-02,9.613553498621172366e-01,4.554984939657344000e-04
7.889616930799269179e-01,2.056788855349650502e-01,5.359421385108162871e-03
9.224056677008150018e-01,7.027132239286226767e-02,7.323009906322544040e-03
5.407084665708074278e-02,6.984572389788488156e-01,2.474719143640701224e-01
4.662297394034266296e-02,2.798116200863553019e-02,9.253958640510216993e-01
1.648159250407773624e-05,2.114291656142360844e-03,9.978692267513534775e-01
4.860505118788889800e-01,4.777162945389236692e-01,3.623319358218765607e-02
9.317118656749752148e-01,3.741572536580174690e-02,3.087240895922291339e-02
9.716200339425977717e-01,2.660925711325869830e-02,1.770708944143510946e-03
1.489264879636262029e-01,7.009619807859779339e-01,1.501115312503962518e-01
2.493083780971169228e-01,7.250860915205329382e-01,2.560553038235020493e-02
7.722116764240073428e-01,2.226957391832802557e-01,5.092584392712283525e-03
9.886791305831084120e-01,1.104043556938954715e-02,2.804338475020939111e-04
5.362430876004620033e-03,6.788734437463188609e-01,3.157641253776764523e-01
1.800816870182756976e-02,9.819630111077544132e-01,2.882019041788206969e-05
